"ecstasy","joy","serenity","pensiveness","sadness","grief","vigilance","anticipation","interest","distraction","surprise","amazement","rage","anger","annoyance","apprehension","fear","terror","admiration","trust","acceptance","boredom","disgust","loathing","desgosto"
0,0,0,33.00091,0,5.083141,0,0,17.863758,20.220294,0,0,5.083141,0,0,33.00091,0,0,0,0,13.324238,19.676672,0,0,TRUE
9.965784,0,0,26.746387,0,0,9.965784,0,21.240034,5.506353,0,0,5.506353,0,0,31.205819,0,0,0,0,11.27425,19.931569,0,5.506353,FALSE
6.04654,0,9.965784,40.047972,0,8.158429,17.012324,0,8.965784,38.240617,0,0,0,0,9.965784,46.094511,0,8.158429,6.04654,0,28.082187,30.089998,0,0,TRUE
0,0,7.643856,6.380822,0,0,0,0,0,14.024678,0,0,6.380822,0,7.643856,0,0,0,0,0,7.643856,0,0,6.380822,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,0,19.931569,0,10.965784,0,10.965784,8.965784,10.965784,0,0,10.965784,0,0,19.931569,0,0,0,10.965784,8.965784,0,0,10.965784,FALSE
0,0,0,7.506353,0,7.965784,0,0,0,15.472137,0,0,0,0,7.506353,0,0,7.965784,0,0,0,7.506353,0,7.965784,FALSE
8.158429,0,18.053677,10.965784,0,19.346606,0,0,18.053677,19.346606,0,19.124214,10.965784,8.380822,0,37.177891,0,0,0,8.158429,18.053677,21.931569,0,8.380822,FALSE
7.643856,0,0,18.301238,0,8.380822,0,0,0,26.682059,0,7.643856,8.380822,0,0,25.945094,0,0,7.643856,0,18.301238,0,8.380822,0,FALSE
10.965784,8.965784,15.761644,0,0,19.931569,0,0,6.380822,29.31239,0,10.965784,0,19.931569,9.380822,26.31239,0,0,19.931569,0,15.761644,0,19.931569,0,FALSE
0,0,15.361713,24.389558,0,14.024678,0,0,33.033414,20.742535,0,0,7.643856,6.380822,0,39.751271,0,0,0,0,24.389558,15.361713,0,7.643856,FALSE
0,0,0,10.965784,0,0,0,0,10.965784,0,0,0,0,0,0,10.965784,0,0,0,0,10.965784,0,0,0,FALSE
16.173479,0,0,10.965784,0,0,9.529622,0,0,17.60964,0,0,0,0,0,27.139263,0,0,9.529622,0,0,17.60964,0,0,TRUE
13.802286,0,17.124214,25.487962,0,0,10.965784,0,12.714823,26.089998,0,6.643856,0,0,8.965784,47.448677,0,0,24.76807,0,21.680607,9.965784,0,0,FALSE
6.643856,10.965784,0,18.472137,0,0,0,10.965784,7.506353,10.965784,0,6.643856,0,0,0,36.081777,0,0,6.643856,0,18.472137,10.965784,0,0,FALSE
0,0,34.124832,0,0,0,0,0,8.158429,25.966403,0,0,0,0,11.435714,22.689118,0,0,0,0,22.689118,11.435714,0,0,FALSE
0,0,0,0,21.931569,0,0,0,0,21.931569,0,0,0,0,0,0,21.931569,0,0,0,0,21.931569,0,0,FALSE
5.92139,8.965784,10.965784,10.965784,0,0,5.92139,0,10.965784,10.965784,0,8.965784,0,0,0,36.818743,0,0,0,8.965784,21.931569,5.92139,0,0,FALSE
10.965784,0,9.380822,18.124214,0,0,10.965784,0,16.539251,10.965784,0,0,10.965784,0,0,27.505035,0,0,0,0,9.380822,7.158429,0,21.931569,FALSE
10.965784,16.316859,12.761644,18.761644,0,5.083141,0,0,31.523287,5.083141,16.316859,10.965784,5.083141,0,0,58.80593,0,0,16.316859,10.965784,31.523287,0,0,0,TRUE
10.965784,0,0,9.965784,11.512662,0,0,0,9.965784,22.478446,0,0,11.512662,0,0,20.931569,0,0,10.965784,0,9.965784,0,0,11.512662,TRUE
0,0,6.380822,8.643856,0,0,0,0,15.024678,0,0,0,0,0,0,15.024678,0,0,0,0,15.024678,0,0,0,FALSE
0,7.795859,16.259143,57.842372,0,0,0,0,54.169947,19.931569,7.795859,0,0,0,0,81.897375,0,0,0,7.795859,39.541209,34.560306,0,0,FALSE
0,0,0,19.931569,0,0,0,0,19.931569,0,0,0,0,0,0,19.931569,0,0,0,0,10.965784,8.965784,0,0,FALSE
10.965784,0,5.717857,0,0,6.965784,0,0,0,12.683641,0,10.965784,0,6.965784,5.717857,10.965784,0,0,10.965784,0,0,5.717857,0,0,FALSE
9.069809,0,7.795859,49.478424,0,10.965784,9.069809,0,40.430178,27.80989,0,0,10.965784,0,7.795859,58.548234,0,0,9.069809,8.965784,31.464393,10.965784,10.965784,5.878321,TRUE
0,0,0,17.761644,0,8.965784,0,0,17.761644,8.965784,0,0,0,8.965784,0,17.761644,0,0,0,0,17.761644,0,0,8.965784,FALSE
10.965784,8.158429,0,26.142465,0,0,10.965784,0,18.346606,7.795859,0,8.158429,0,0,0,45.266679,0,0,18.761644,8.158429,18.346606,0,0,0,FALSE
3.02327,0,5.293359,42.570355,0,0,3.02327,0,30.576002,17.287712,0,0,0,0,0,50.886984,0,0,3.02327,0,25.282643,22.581071,0,0,TRUE
0,0,0,10.965784,0,0,0,0,10.965784,0,0,0,0,0,0,10.965784,0,0,0,0,10.965784,0,0,0,FALSE
0,0,12.494857,5.680382,10.965784,18.761644,0,0,18.175239,29.727428,0,0,29.727428,0,0,18.175239,0,0,0,0,18.175239,0,29.727428,0,FALSE
0,0,11.928754,3.272297,0,0,0,0,6.210897,8.990154,0,0,0,0,0,15.201051,0,0,0,0,15.201051,0,0,0,FALSE
8.158429,0,6.158429,14.761644,0,20.346606,0,0,20.920073,20.346606,0,8.158429,0,9.380822,0,29.078502,0,10.965784,8.158429,6.158429,9.965784,4.795859,0,20.346606,FALSE
0,0,0,10.965784,0,0,0,0,0,10.965784,0,0,0,0,0,10.965784,0,0,0,0,0,10.965784,0,0,FALSE
7.158429,0,0,27.105435,0,0,0,0,27.105435,7.158429,0,0,0,0,7.795859,26.468005,0,0,7.158429,0,21.309575,5.795859,0,0,TRUE
9.965784,0,18.024678,7.795859,0,16.646166,9.965784,0,25.820537,16.646166,0,0,9.380822,0,0,43.051666,0,0,0,0,25.820537,9.965784,0,16.646166,TRUE
10.965784,0,0,33.992772,0,7.506353,0,0,26.026988,15.472137,10.965784,0,7.965784,0,10.965784,26.026988,0,7.506353,10.965784,0,26.026988,7.506353,0,7.965784,TRUE
0,0,0,8.965784,7.158429,0,0,7.158429,0,8.965784,0,0,0,0,0,16.124214,0,0,0,0,0,7.158429,0,8.965784,TRUE
0,8.965784,0,0,0,0,8.965784,0,0,0,0,0,0,0,0,8.965784,0,0,0,8.965784,0,0,0,0,FALSE
0,0,0,18.346606,0,0,0,0,8.965784,9.380822,0,0,0,0,9.380822,8.965784,0,0,0,0,8.965784,9.380822,0,0,FALSE
0,0,0,15.802286,0,9.965784,0,0,0,25.76807,0,0,0,9.965784,8.158429,7.643856,0,0,0,0,0,8.158429,9.965784,7.643856,FALSE
0,0,7.965784,11.183376,0,16.346606,0,0,19.14916,16.346606,0,0,0,5.380822,7.965784,11.183376,0,10.965784,0,0,14.60964,4.53952,0,16.346606,FALSE
5.92139,9.380822,17.346606,19.280479,0,0,5.92139,0,24.389003,12.238082,0,9.380822,0,0,4.878321,47.050976,0,0,9.380822,0,14.402158,28.146318,0,0,FALSE
0,0,9.965784,12.439715,0,0,0,0,14.761644,7.643856,0,0,0,0,0,22.4055,0,0,0,0,9.965784,12.439715,0,0,TRUE
3.02327,0,7.795859,20.750148,0,0,3.02327,0,28.546007,0,0,0,0,0,7.795859,23.773418,0,0,3.02327,0,23.750148,4.795859,0,0,TRUE
0,7.795859,0,9.965784,7.158429,7.643856,0,7.795859,17.60964,7.158429,0,0,7.158429,9.965784,0,7.795859,7.643856,0,0,0,7.795859,7.643856,9.965784,7.158429,FALSE
18.761644,0,0,21.931569,0,8.965784,0,0,21.931569,8.965784,9.380822,9.380822,0,0,8.965784,40.693212,0,0,9.380822,9.380822,21.931569,0,0,8.965784,FALSE
6.573467,6.795859,5.717857,9.380822,0,14.761644,6.573467,0,0,29.860322,6.795859,0,9.380822,5.380822,5.717857,22.750148,0,0,13.369326,0,0,5.717857,0,24.142465,TRUE
0,0,0,15.505304,21.931569,8.965784,0,10.965784,15.505304,19.931569,0,0,0,10.965784,8.965784,15.505304,10.965784,0,0,0,0,26.471088,0,19.931569,FALSE
11.989054,0,6.210897,24.505035,0,0,11.989054,0,6.210897,24.505035,0,0,0,0,7.158429,35.546557,0,0,3.02327,0,13.369326,26.31239,0,0,TRUE
0,9.380822,9.965784,9.028628,0,10.965784,0,0,9.965784,19.994413,9.380822,0,0,0,0,28.375234,0,10.965784,9.380822,0,13.238082,5.756331,0,10.965784,TRUE
0,0,0,25.31239,0,0,0,0,9.380822,15.931569,0,0,0,0,0,25.31239,0,0,0,0,25.31239,0,0,0,TRUE
0,0,32.119144,9.965784,0,6.380822,0,0,42.084929,6.380822,0,0,0,6.380822,16.316859,25.76807,0,0,0,0,33.441072,8.643856,0,0,FALSE
8.643856,0,7.643856,6.265345,0,0,0,0,6.265345,7.643856,8.643856,0,0,0,7.643856,14.909201,0,0,0,8.643856,13.909201,0,0,0,TRUE
27.276766,0,0,3.272297,0,0,3.02327,0,0,3.272297,8.965784,15.287712,0,0,0,30.549064,0,0,18.310982,8.965784,3.272297,0,0,0,TRUE
19.346606,0,0,22.10945,0,0,9.380822,0,12.143666,9.965784,9.965784,0,0,0,14.844106,26.611951,0,0,19.346606,0,7.265345,14.844106,0,0,FALSE
0,0,0,15.302212,0,0,0,0,0,15.302212,0,0,0,0,15.302212,0,0,0,0,0,0,15.302212,0,0,FALSE
7.506353,0,17.472137,24.203866,0,0,0,0,17.472137,31.710219,0,0,0,0,10.965784,38.216571,0,0,0,0,30.710219,18.472137,0,0,TRUE
10.965784,0,0,39.221591,0,8.643856,0,0,15.931569,31.933879,10.965784,0,0,0,7.380822,51.45041,0,0,0,10.965784,24.575425,14.646166,0,8.643856,FALSE
9.380822,0,0,5.506353,20.346606,0,9.380822,0,0,25.852959,0,0,25.852959,0,0,9.380822,0,0,9.380822,0,0,0,0,25.852959,FALSE
3.02327,0,8.965784,0,0,0,3.02327,8.965784,0,0,0,0,0,0,0,11.989054,0,0,3.02327,8.965784,0,0,0,0,FALSE
0,0,0,35.02964,9.965784,28.089998,0,0,35.02964,38.055782,0,0,9.965784,9.965784,0,35.02964,0,18.124214,0,0,25.437921,27.715932,0,19.931569,FALSE
0,0,0,10.965784,0,0,0,0,10.965784,0,0,0,0,10.965784,0,0,0,0,0,0,0,0,10.965784,0,TRUE
6.643856,0,7.965784,0,0,0,0,0,7.965784,0,0,6.643856,0,0,0,14.60964,0,0,6.643856,0,0,7.965784,0,0,TRUE
0,0,8.965784,0,0,0,0,0,0,8.965784,0,0,0,0,0,8.965784,0,0,0,0,8.965784,0,0,0,FALSE
12.989054,0,0,0,0,0,3.02327,0,0,0,0,9.965784,0,0,0,12.989054,0,0,12.989054,0,0,0,0,0,TRUE
0,0,26.649425,0,0,19.60964,0,0,0,25.327497,20.931569,0,0,8.643856,0,26.649425,0,10.965784,0,10.965784,15.683641,0,0,19.60964,FALSE
0,0,16.761644,24.880545,5.756331,0,0,0,35.885857,11.512662,0,0,5.756331,0,10.965784,30.676404,0,0,0,8.158429,16.761644,16.722115,0,5.756331,FALSE
0,0,0,30.897353,0,0,0,0,19.931569,10.965784,0,0,0,9.965784,0,9.965784,0,10.965784,0,0,9.965784,0,9.965784,10.965784,TRUE
13.781821,0,7.158429,19.931569,0,7.643856,0,0,27.089998,7.643856,4.816037,8.965784,7.643856,0,0,40.871819,0,0,8.965784,13.781821,18.124214,0,0,7.643856,TRUE
0,0,9.965784,33.16965,0,6.506353,0,0,29.897353,19.744434,0,0,0,0,0,43.135434,0,6.506353,0,0,43.135434,0,0,6.506353,TRUE
0,0,18.761644,22.557503,0,10.965784,0,7.795859,22.557503,21.931569,0,0,10.965784,0,10.965784,30.353362,0,0,0,0,7.795859,22.557503,10.965784,10.965784,FALSE
33.366283,0,0,33.992772,0,0,17.346606,0,5.680382,10.965784,0,33.366283,0,0,0,67.359056,0,0,42.069033,8.643856,5.680382,10.965784,0,0,TRUE
0,0,9.380822,8.643856,0,8.380822,0,0,9.380822,17.024678,0,0,8.380822,0,9.380822,8.643856,0,0,0,0,9.380822,8.643856,0,8.380822,FALSE
0,9.380822,10.965784,20.835682,0,7.265345,0,9.380822,20.044823,19.021987,0,0,0,0,0,41.182288,0,7.265345,0,9.380822,22.722427,9.079039,0,7.265345,TRUE
9.380822,8.380822,24.33511,45.086107,0,6.506353,9.380822,7.795859,27.891504,40.240207,0,8.380822,0,0,8.965784,78.217076,0,6.506353,9.380822,8.380822,47.501144,28.426426,0,0,FALSE
20.706911,0,7.265345,0,0,9.965784,9.741127,0,7.265345,9.965784,0,10.965784,0,9.965784,0,27.972255,0,0,13.989054,0,0,13.983201,0,9.965784,FALSE
0,0,0,14.024678,0,17.729308,0,0,6.643856,25.110129,0,0,5.083141,5.380822,7.380822,13.909201,0,0,0,0,6.643856,7.380822,0,12.646166,TRUE
8.643856,0,8.158429,10.965784,0,0,0,0,19.124214,0,0,8.643856,0,0,0,27.76807,0,0,8.643856,0,8.158429,10.965784,0,0,FALSE
0,0,10.965784,8.643856,0,0,0,10.965784,8.643856,0,0,0,0,0,0,19.60964,0,0,0,0,19.60964,0,0,0,FALSE
9.965784,0,0,26.089998,0,0,0,0,10.965784,15.124214,0,9.965784,0,0,7.965784,20.931569,0,7.158429,0,9.965784,7.965784,10.965784,0,7.158429,TRUE
15.287712,0,10.965784,20.185686,0,0,0,0,31.15147,6.643856,0,8.643856,0,0,0,46.439183,0,0,8.643856,0,26.611951,11.183376,0,0,FALSE
19.124214,0,17.176681,0,0,0,10.965784,0,17.176681,0,8.158429,0,0,0,0,36.300895,0,0,10.965784,8.158429,17.176681,0,0,0,FALSE
0,0,0,17.176681,0,0,0,0,7.795859,9.380822,0,0,0,0,0,7.795859,0,9.380822,0,0,7.795859,0,0,9.380822,TRUE
17.346606,0,8.965784,22.203866,10.965784,9.965784,0,0,27.897353,33.584688,0,7.965784,0,10.965784,0,48.516256,0,9.965784,7.965784,8.965784,12.238082,19.346606,0,20.931569,TRUE
3.02327,0,7.158429,23.467477,0,16.024678,3.02327,0,7.158429,39.492155,0,0,16.024678,0,14.316859,19.332318,0,0,3.02327,0,17.589156,7.158429,0,21.902999,TRUE
3.02327,16.316859,8.380822,14.505304,0,0,3.02327,0,22.886126,0,0,16.316859,0,0,0,42.226254,0,0,3.02327,16.316859,9.965784,12.920341,0,0,TRUE
5.92139,0,0,6.573467,0,0,0,0,0,6.573467,5.92139,0,0,0,0,12.494857,0,0,12.494857,0,0,0,0,0,TRUE
0,0,0,30.31239,8.643856,0,0,0,20.346606,18.60964,0,0,8.643856,0,9.965784,20.346606,0,0,0,0,20.346606,9.965784,0,8.643856,TRUE
13.989054,0,0,27.990462,0,0,3.02327,0,17.024678,21.931569,0,0,0,0,0,41.979516,0,0,13.989054,0,17.024678,10.965784,0,0,FALSE
3.02327,7.380822,16.761644,0,0,0,3.02327,0,16.761644,0,7.380822,0,0,0,0,27.165735,0,0,10.404092,0,16.761644,0,0,0,FALSE
0,0,25.4055,10.965784,0,9.965784,0,9.380822,26.990462,9.965784,0,0,9.965784,10.965784,0,25.4055,0,0,0,0,25.4055,0,10.965784,9.965784,FALSE
10.965784,8.965784,0,41.928809,0,0,0,0,19.997241,21.931569,8.965784,0,21.931569,0,0,39.928809,0,0,10.965784,8.965784,19.997241,21.931569,0,0,FALSE
0,0,0,14.761644,0,17.931569,0,0,14.761644,17.931569,0,0,0,6.965784,0,25.727428,0,0,0,0,9.965784,4.795859,0,10.965784,TRUE
10.965784,0,5.643856,20.71062,0,17.287712,0,0,20.598145,23.044043,10.965784,0,0,8.643856,8.643856,37.32026,0,0,0,10.965784,12.217323,14.137153,0,8.643856,TRUE
6.965784,10.965784,11.84278,21.931569,0,0,0,10.965784,33.774349,6.965784,0,0,0,0,0,51.705917,0,0,6.965784,0,44.740133,0,0,0,FALSE
0,0,17.931569,7.265345,0,0,0,0,17.931569,7.265345,0,0,0,0,25.196913,0,0,0,0,0,17.931569,7.265345,0,0,FALSE
19.931569,0,15.036751,6.544595,0,7.643856,0,0,15.036751,14.188451,0,19.931569,7.643856,0,8.158429,33.354485,0,0,19.931569,0,21.581345,0,0,7.643856,FALSE
0,8.380822,9.965784,13.20025,8.965784,0,0,0,13.20025,18.931569,0,8.380822,0,0,8.965784,31.546856,0,0,0,8.380822,23.166034,0,8.965784,0,FALSE
0,9.380822,10.965784,45.028656,0,0,0,9.380822,11.12986,44.864581,0,0,0,0,18.761644,46.613619,0,0,0,0,31.476466,33.898796,0,0,TRUE
0,0,30.634318,7.058894,0,0,0,0,26.727428,10.965784,0,0,0,0,0,37.693212,0,0,0,0,37.693212,0,0,0,FALSE
16.755166,0,0,7.158429,10.965784,0,9.596737,10.965784,0,14.316859,0,0,0,0,7.158429,16.755166,10.965784,0,16.755166,0,7.158429,10.965784,0,0,TRUE
10.965784,0,0,6.965784,0,0,10.965784,0,0,6.965784,0,0,0,0,6.965784,10.965784,0,0,10.965784,0,0,6.965784,0,0,FALSE
0,0,0,8.965784,0,5.083141,0,0,8.965784,5.083141,0,0,5.083141,0,0,8.965784,0,0,0,0,0,8.965784,0,0,TRUE
0,10.965784,0,34.131818,0,16.150209,0,0,13.20025,26.115993,0,21.931569,0,0,0,42.775674,0,18.472137,10.965784,0,23.166034,7.506353,0,19.60964,TRUE
0,0,8.380822,28.253497,0,6.506353,0,0,19.346606,23.794065,0,0,0,0,17.287712,19.346606,0,6.506353,0,0,19.346606,23.794065,0,0,FALSE
7.506353,0,0,17.931569,0,0,0,0,0,25.437921,0,0,0,0,0,25.437921,0,0,0,0,0,25.437921,0,0,FALSE
0,0,22.750148,0,0,0,0,0,12.784364,9.965784,0,0,0,0,0,22.750148,0,0,0,0,22.750148,0,0,0,TRUE
3.02327,0,10.965784,23.727428,0,0,3.02327,0,14.761644,19.931569,0,0,0,0,8.965784,18.784913,9.965784,0,3.02327,0,20.931569,13.761644,0,0,TRUE
10.965784,8.158429,0,15.012705,0,0,0,0,0,15.012705,10.965784,8.158429,0,0,15.012705,19.124214,0,0,19.124214,0,0,15.012705,0,0,FALSE
35.885857,0,0,24.668534,16.316859,10.965784,17.539251,0,31.604571,20.346606,8.380822,9.965784,0,26.253497,0,61.583538,0,0,15.954289,18.346606,0,27.282643,15.287712,10.965784,FALSE
0,0,0,40.775674,8.158429,0,0,0,8.643856,40.290247,0,0,8.158429,0,0,40.775674,0,0,0,0,8.643856,26.253497,0,14.036751,TRUE
0,16.761644,6.158429,0,0,9.965784,0,0,6.158429,9.965784,7.380822,9.380822,9.965784,0,0,22.920073,0,0,7.380822,15.539251,0,0,0,9.965784,TRUE
0,0,9.380822,16.802286,0,9.380822,0,0,9.380822,26.183107,0,0,8.643856,0,8.158429,9.380822,0,9.380822,0,0,9.380822,17.539251,0,8.643856,TRUE
0,0,0,0,0,7.643856,0,0,7.643856,0,0,0,0,0,0,0,7.643856,0,0,0,0,7.643856,0,0,TRUE
0,0,0,15.024678,9.965784,0,0,0,9.965784,15.024678,0,0,6.643856,0,0,18.346606,0,0,0,0,8.380822,9.965784,0,6.643856,FALSE
0,0,8.380822,16.802986,17.761644,8.380822,0,0,13.530689,37.795584,0,0,8.380822,17.761644,0,25.183808,0,0,0,0,16.802986,8.380822,18.346606,7.795859,TRUE
6.04654,0,10.965784,5.506353,0,0,6.04654,0,5.506353,10.965784,0,0,0,0,10.965784,11.552892,0,0,6.04654,0,5.506353,10.965784,0,0,TRUE
0,0,18.552502,7.265345,0,0,0,0,25.817847,0,0,0,0,0,0,25.817847,0,0,0,0,15.231129,10.586718,0,0,FALSE
0,0,7.158429,10.312724,0,0,0,0,4.556393,12.91476,0,0,0,0,7.158429,10.312724,0,0,0,0,11.714823,5.756331,0,0,FALSE
6.643856,0,31.31239,29.089998,0,0,0,0,53.243959,13.802286,0,0,0,0,10.965784,48.922031,0,7.158429,0,9.380822,32.897353,17.60964,0,7.158429,TRUE
0,0,5.680382,18.931569,0,8.380822,0,5.680382,0,27.31239,0,0,0,0,0,32.992772,0,0,10.965784,0,13.646166,0,0,8.380822,FALSE
10.965784,0,13.439715,14.522178,0,26.31239,0,0,22.083572,32.190712,0,10.965784,0,16.346606,0,38.927677,0,9.965784,10.965784,0,27.961893,0,0,26.31239,FALSE
0,8.380822,17.60964,36.885857,0,0,0,0,18.761644,35.733854,0,8.380822,8.158429,0,17.60964,37.10825,0,0,8.380822,0,38.693212,7.643856,0,8.158429,TRUE
0,0,7.158429,21.078771,0,8.643856,0,0,12.697949,24.183107,0,0,0,0,0,28.2372,0,8.643856,0,0,8.158429,28.722627,0,0,FALSE
0,8.643856,21.931569,0,0,0,0,8.643856,21.931569,0,0,0,0,0,0,30.575425,0,0,0,8.643856,21.931569,0,0,0,TRUE
4.816037,0,11.398239,27.727428,0,18.60964,0,5.680382,19.346606,32.708319,4.816037,0,7.643856,0,25.064463,18.877241,0,10.965784,0,4.816037,25.026988,14.098679,0,18.60964,TRUE
3.02327,0,7.506353,17.686453,0,0,3.02327,0,4.53952,20.653286,0,0,0,0,0,28.216076,0,0,3.02327,0,20.653286,4.53952,0,0,FALSE
8.643856,0,0,0,9.380822,10.965784,0,9.380822,0,0,0,19.60964,0,0,0,18.024678,0,10.965784,8.643856,0,0,20.346606,0,0,FALSE
19.124214,0,0,36.807855,10.965784,14.423774,0,0,6.717857,55.479556,0,19.124214,10.965784,0,7.158429,63.197413,0,0,10.965784,8.158429,14.876286,21.931569,0,18.231129,FALSE
17.346606,0,29.897353,37.030247,10.965784,0,17.346606,10.965784,25.649425,30.31239,0,10.965784,19.346606,10.965784,10.965784,53.961816,0,0,6.380822,10.965784,36.61521,10.965784,10.965784,19.346606,FALSE
6.717857,0,8.380822,57.070275,0,10.965784,6.717857,0,31.266947,45.149934,0,0,23.115993,0,0,60.018745,0,0,18.761644,0,29.999725,11.257376,10.965784,12.150209,FALSE
0,0,5.643856,18.231129,0,0,0,0,5.643856,18.231129,0,0,0,0,0,23.874985,0,0,0,0,16.60964,7.265345,0,0,FALSE
7.265345,0,0,9.965784,10.965784,0,0,0,9.965784,10.965784,0,7.265345,10.965784,0,9.965784,7.265345,0,0,7.265345,0,9.965784,0,0,10.965784,FALSE
12.799712,0,15.591719,25.471088,0,32.248427,0,0,20.131238,53.179996,5.92139,6.878321,9.965784,0,14.316859,42.896734,0,18.931569,12.799712,0,15.591719,14.505304,9.965784,18.931569,FALSE
3.02327,0,0,0,0,17.931569,3.02327,0,0,17.931569,0,0,17.931569,0,0,3.02327,0,0,3.02327,0,0,0,0,17.931569,TRUE
0,0,31.508888,17.024678,0,0,0,0,14.664782,33.868784,0,0,7.643856,0,7.506353,33.383357,0,0,0,0,7.158429,24.350458,0,17.024678,TRUE
0,0,18.60964,5.506353,0,0,0,0,5.506353,18.60964,0,0,0,0,18.60964,5.506353,0,0,0,0,15.472137,8.643856,0,0,TRUE
0,0,6.380822,25.897353,0,9.380822,0,0,16.346606,25.31239,0,0,9.380822,0,6.965784,25.31239,0,0,0,0,25.31239,6.965784,0,9.380822,TRUE
16.761644,0,0,9.965784,0,0,0,0,9.965784,0,16.761644,0,0,0,9.965784,16.761644,0,0,0,16.761644,9.965784,0,0,0,FALSE
0,0,0,25.487962,0,0,0,0,4.556393,20.931569,0,0,0,0,10.965784,14.522178,0,0,0,0,14.522178,10.965784,0,0,FALSE
0,0,0,5.506353,0,10.965784,0,0,0,16.472137,0,0,5.506353,10.965784,0,0,0,0,0,0,0,0,0,16.472137,FALSE
0,0,7.965784,10.965784,10.965784,0,0,10.965784,7.965784,10.965784,0,0,0,10.965784,0,18.931569,0,0,0,10.965784,0,7.965784,0,10.965784,TRUE
6.965784,0,5.293359,4.795859,0,0,0,0,10.089218,6.965784,0,0,0,0,0,17.055003,0,0,6.965784,0,0,10.089218,0,0,FALSE
0,0,0,16.539251,0,0,0,0,0,16.539251,0,0,0,0,0,16.539251,0,0,16.539251,0,0,0,0,0,FALSE
17.761644,0,0,20.931569,0,0,0,0,9.965784,17.761644,0,10.965784,0,9.965784,10.965784,17.761644,0,0,10.965784,0,0,17.761644,9.965784,0,FALSE
3.02327,10.965784,7.158429,28.897353,0,0,3.02327,0,19.931569,16.124214,0,10.965784,0,0,0,50.044836,0,0,13.989054,0,27.089998,8.965784,0,0,TRUE
0,0,21.931569,10.965784,0,0,0,0,10.965784,21.931569,0,0,0,0,10.965784,10.965784,0,10.965784,0,0,10.965784,10.965784,0,10.965784,FALSE
0,0,0,5.756331,0,0,0,0,0,5.756331,0,0,0,0,0,5.756331,0,0,0,0,0,5.756331,0,0,FALSE
3.02327,0,0,8.380822,8.965784,8.380822,3.02327,0,8.380822,17.346606,0,0,0,0,8.965784,11.404092,0,8.380822,3.02327,0,8.380822,0,8.965784,8.380822,FALSE
15.761644,0,0,17.231129,0,7.643856,8.380822,0,17.60964,7.265345,7.380822,0,0,0,0,32.992772,7.643856,0,8.380822,7.380822,9.965784,14.909201,0,0,FALSE
25.897353,0,0,10.965784,0,5.083141,0,0,10.965784,12.048926,0,18.931569,5.083141,0,0,36.863137,0,0,25.897353,0,10.965784,0,0,0,FALSE
9.380822,7.795859,6.210897,17.539251,0,0,9.380822,0,17.176681,6.573467,7.795859,0,0,0,0,40.926829,0,0,6.573467,7.795859,17.176681,9.380822,0,0,FALSE
0,0,0,4.795859,0,0,0,0,4.795859,0,0,0,0,0,0,4.795859,0,0,0,0,0,4.795859,0,0,FALSE
9.632074,0,18.346606,35.795584,0,0,0,0,33.523287,20.618903,9.632074,0,0,0,6.380822,57.393443,0,0,0,9.632074,54.142191,0,0,0,TRUE
9.380822,0,8.965784,0,0,0,9.380822,0,0,8.965784,0,0,0,0,0,18.346606,0,0,9.380822,0,0,8.965784,0,0,TRUE
0,0,28.31239,0,0,8.643856,0,0,19.346606,8.965784,0,8.643856,0,0,0,28.31239,0,8.643856,0,0,28.31239,0,0,8.643856,FALSE
0,0,5.643856,16.761644,0,10.965784,0,0,12.439715,20.931569,0,0,0,10.965784,0,22.4055,0,0,0,0,22.4055,0,0,10.965784,FALSE
0,0,0,28.82439,0,0,0,0,13.937215,14.887174,0,0,5.506353,0,0,23.318037,0,0,0,0,13.937215,9.380822,0,5.506353,FALSE
0,0,0,9.380822,0,0,0,0,0,9.380822,0,0,0,0,9.380822,0,0,0,0,0,0,9.380822,0,0,TRUE
0,0,10.965784,23.364023,10.965784,10.965784,0,0,34.329807,21.931569,0,0,21.931569,0,0,34.329807,0,0,0,0,34.329807,0,10.965784,10.965784,FALSE
0,0,0,5.878321,0,0,0,0,0,5.878321,0,0,0,0,0,5.878321,0,0,0,0,5.878321,0,0,0,FALSE
0,0,21.931569,8.643856,0,0,0,0,19.60964,10.965784,0,0,0,0,0,30.575425,0,0,0,0,19.60964,10.965784,0,0,TRUE
0,0,16.346606,0,0,0,0,0,6.380822,9.965784,0,0,0,0,0,16.346606,0,0,0,0,16.346606,0,0,0,TRUE
9.965784,0,14.061204,18.346606,8.158429,0,0,5.680382,27.505035,7.380822,0,9.965784,0,0,0,50.532024,0,0,0,9.965784,25.026988,15.539251,0,0,FALSE
16.539251,0,0,14.137153,0,18.346606,6.573467,0,8.380822,24.102937,9.965784,0,8.380822,9.965784,0,30.676404,0,0,16.539251,0,0,14.137153,8.380822,9.965784,TRUE
0,0,0,7.643856,0,0,0,0,0,7.643856,0,0,0,0,7.643856,0,0,0,0,0,7.643856,0,0,0,TRUE
0,7.795859,0,14.361713,0,0,7.795859,0,5.717857,8.643856,0,0,0,0,0,22.157572,0,0,0,0,13.513716,8.643856,0,0,FALSE
7.643856,0,60.871181,37.524713,0,0,0,0,58.412217,39.983676,7.643856,0,0,0,52.062247,53.977502,0,0,0,7.643856,69.515037,28.880857,0,0,FALSE
