"ecstasy","joy","serenity","pensiveness","sadness","grief","vigilance","anticipation","interest","distraction","surprise","amazement","rage","anger","annoyance","apprehension","fear","terror","admiration","trust","acceptance","boredom","disgust","loathing","class"
2,0,2,3,0,0,0,0,3,4,0,0,0,0,0,7,0,0,1,0,3,3,0,0,"MedoSurpresa"
1,0,1,3,0,2,0,0,3,4,0,0,2,0,1,4,0,0,1,1,2,1,0,1,"Neutro"
1,0,1,4,2,0,1,1,2,4,0,0,1,0,0,7,0,0,0,0,4,3,0,1,"AlegriaSurpresa"
0,0,1,2,0,1,0,1,1,2,0,0,0,0,1,3,0,0,0,0,2,1,0,0,"Tristeza"
0,0,1,5,0,0,0,0,4,2,0,0,0,0,0,6,0,0,0,0,6,0,0,0,"DesgostoMedoTristeza"
0,0,1,2,0,1,0,0,2,2,0,0,1,0,0,2,0,1,0,0,2,1,0,1,"Tristeza"
0,0,1,1,1,1,0,1,2,1,0,0,1,0,1,2,0,0,0,0,2,1,0,1,"DesgostoTristeza"
0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,"Desgosto"
0,0,0,2,0,1,0,0,2,1,0,0,1,0,0,2,0,0,0,0,1,1,0,1,"Surpresa"
1,1,1,2,0,0,1,1,1,2,0,0,0,0,2,3,0,0,1,0,2,2,0,0,"Surpresa"
2,0,2,3,0,0,1,1,2,3,0,0,1,0,0,6,0,0,0,0,2,4,0,1,"MedoTristeza"
0,0,0,2,0,2,0,0,2,2,0,0,0,0,1,1,1,1,0,0,2,2,0,0,"DesgostoNeutro"
0,0,0,4,0,0,1,0,1,2,0,0,0,0,0,4,0,0,1,0,1,2,0,0,"Neutro"
2,0,1,1,0,0,0,0,1,3,0,0,0,0,0,4,0,0,1,0,2,1,0,0,"DesgostoSurpresa"
1,0,0,1,1,1,0,0,0,3,0,1,0,2,0,2,0,0,2,0,0,0,0,2,"MedoTristeza"
0,0,2,1,1,0,0,0,2,2,0,0,1,0,0,3,0,0,0,0,1,2,0,1,"MedoTristeza"
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,"MedoTristeza"
2,0,0,2,0,1,0,0,1,3,1,1,2,0,0,3,0,1,1,1,1,0,0,2,"Neutro"
2,0,1,1,0,1,1,0,1,3,0,0,1,0,0,4,0,0,1,0,0,3,0,1,"DesgostoRaiva"
1,0,2,1,1,0,0,0,1,3,1,0,1,0,2,2,0,0,1,0,1,2,0,1,"MedoTristeza"
2,0,0,1,0,1,1,0,0,2,1,0,1,0,0,3,0,0,0,1,0,2,0,1,"AlegriaTristeza"
0,0,2,2,0,0,0,0,2,2,0,0,0,0,3,1,0,0,0,0,0,4,0,0,"Tristeza"
0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,"NeutroTristeza"
1,0,0,4,0,0,0,0,2,2,0,1,0,0,1,4,0,0,1,0,2,2,0,0,"DesgostoRaiva"
1,0,0,1,0,2,1,0,1,2,0,0,1,0,0,3,0,0,1,0,1,0,0,2,"DesgostoMedoTristeza"
1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,"Neutro"
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,"MedoTristeza"
2,0,2,4,1,0,0,0,3,4,1,1,2,0,0,7,0,0,2,1,3,1,0,2,"Medo"
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Tristeza"
0,0,2,1,0,1,0,0,3,1,0,0,0,0,0,3,0,1,0,0,3,1,0,0,"MedoTristeza"
3,0,0,0,0,1,2,0,0,1,1,0,1,0,0,3,0,0,2,0,0,1,0,1,"DesgostoRaiva"
1,0,1,1,1,0,0,1,1,2,0,0,0,0,1,3,0,0,1,0,1,2,0,0,"Medo"
1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,"MedoRaiva"
1,0,1,6,0,0,0,1,3,3,0,1,0,0,0,8,0,0,1,0,5,2,0,0,"DesgostoTristeza"
3,0,3,2,0,0,2,0,3,2,0,1,0,0,1,7,0,0,3,0,4,1,0,0,"Surpresa"
1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"NeutroSurpresa"
1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,2,0,0,1,0,0,1,0,1,"MedoTristeza"
1,0,2,3,0,0,0,1,2,2,0,1,0,0,1,5,0,0,2,0,2,2,0,0,"DesgostoMedoTristeza"
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,"NeutroSurpresaTristeza"
3,0,0,1,1,1,2,0,1,2,0,1,2,0,0,4,0,0,1,0,0,3,0,2,"MedoNeutroSurpresa"
1,0,0,4,0,0,0,0,1,3,1,0,0,0,3,2,0,0,1,0,1,3,0,0,"NeutroSurpresa"
2,0,2,3,0,0,1,1,3,1,1,0,0,0,1,6,0,0,1,1,3,2,0,0,"AlegriaSurpresa"
1,1,1,2,0,0,1,0,2,2,0,0,0,1,0,3,1,0,0,1,1,2,1,0,"NeutroSurpresa"
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,"DesgostoRaivaTristeza"
3,0,2,1,0,0,2,0,3,0,0,1,0,0,0,6,0,0,3,0,3,0,0,0,"MedoNeutroTristeza"
0,0,2,1,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,3,0,0,0,"DesgostoSurpresa"
0,1,2,3,0,0,0,1,2,2,1,0,0,0,0,5,1,0,1,0,3,2,0,0,"AlegriaSurpresa"
1,0,0,1,0,2,1,0,0,3,0,0,3,0,0,1,0,0,0,0,0,1,0,3,"SurpresaTristeza"
0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,2,0,1,"DesgostoMedoSurpresa"
0,0,2,1,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,3,0,0,0,"DesgostoRaiva"
4,1,1,1,0,1,1,1,1,3,1,1,0,0,0,6,0,2,3,1,1,2,0,1,"AlegriaSurpresa"
0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,"NeutroTristeza"
0,0,2,2,0,1,0,0,1,4,0,0,1,0,1,2,0,1,0,0,2,2,0,1,"NeutroSurpresa"
0,0,2,2,1,0,0,0,2,3,0,0,1,0,1,3,0,0,0,0,3,1,0,1,"DesgostoRaivaTristeza"
1,1,0,3,0,0,1,0,2,1,1,0,0,0,1,4,0,0,1,1,2,1,0,0,"NeutroSurpresa"
0,0,1,2,0,1,0,0,2,2,0,0,1,0,0,3,0,0,1,0,1,1,0,1,"SurpresaTristeza"
1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,3,0,0,1,0,2,0,0,0,"SurpresaTristeza"
1,0,2,1,1,0,1,0,2,2,0,0,0,0,0,5,0,0,1,0,3,0,1,0,"DesgostoRaivaTristeza"
1,0,0,3,0,0,1,0,1,2,0,0,0,0,1,3,0,0,0,0,1,3,0,0,"DesgostoRaivaSurpresaTristeza"
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"DesgostoSurpresa"
1,1,1,2,0,0,1,0,3,0,0,1,0,0,0,5,0,0,2,0,2,1,0,0,"AlegriaSurpresa"
1,0,0,1,1,0,1,0,0,2,0,0,1,0,1,1,0,0,1,0,0,1,0,1,"MedoSurpresa"
0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,"SurpresaTristeza"
0,0,1,2,0,1,0,0,2,2,0,0,2,0,0,2,0,0,0,0,2,0,0,2,"AlegriaSurpresa"
2,0,1,4,0,0,0,0,3,3,1,0,0,0,0,7,0,0,0,1,2,4,0,0,"AlegriaNeutro"
1,1,2,2,0,1,1,0,2,3,1,0,0,0,1,5,1,0,2,0,4,1,0,0,"AlegriaSurpresa"
1,0,1,1,1,0,1,0,2,1,0,0,1,0,0,3,0,0,1,0,2,0,0,1,"AlegriaTristeza"
3,1,0,0,0,0,1,1,0,1,1,0,0,0,0,4,0,0,3,0,1,0,0,0,"DesgostoRaivaSurpresa"
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"MedoNeutroSurpresa"
0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,1,0,2,0,0,0,"AlegriaSurpresa"
2,0,1,1,0,1,1,0,1,3,0,0,1,0,0,4,0,0,1,0,2,1,0,1,"MedoTristeza"
1,1,0,4,0,0,0,0,3,2,0,1,0,0,0,6,0,0,1,0,4,1,0,0,"DesgostoTristeza"
1,0,1,4,1,1,0,1,4,3,0,0,0,0,0,7,0,1,1,0,3,3,0,1,"Surpresa"
1,0,2,4,1,0,1,0,4,2,0,1,2,0,0,6,0,0,0,0,2,5,0,1,"MedoSurpresaTristeza"
0,0,2,2,0,0,0,0,3,1,0,0,0,0,1,3,0,0,0,0,3,1,0,0,"NeutroSurpresa"
2,0,1,1,1,1,0,0,2,2,1,1,0,2,0,4,0,0,1,1,1,1,0,1,"AlegriaSurpresa"
0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,2,0,1,0,0,1,1,0,1,"Neutro"
2,0,0,1,0,2,0,0,0,3,1,1,1,0,0,4,0,0,1,1,0,1,0,2,"Surpresa"
0,0,1,2,0,3,0,0,2,4,0,0,1,2,0,3,0,0,1,0,1,1,0,3,"DesgostoTristeza"
1,0,1,1,0,0,0,0,0,2,1,0,0,0,2,1,0,0,1,0,1,1,0,0,"MedoSurpresaTristeza"
1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,2,0,1,0,0,"AlegriaSurpresaTristeza"
0,0,4,3,0,0,0,0,3,5,0,0,0,1,1,6,0,0,0,0,4,3,1,0,"AlegriaNeutroSurpresa"
0,0,3,1,0,1,0,0,2,3,0,0,0,0,2,3,0,0,0,0,4,0,0,1,"Neutro"
0,0,0,3,2,0,0,0,1,4,0,0,2,1,1,1,0,0,0,0,1,1,0,3,"Neutro"
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"NeutroTristeza"
0,1,1,3,1,0,0,0,1,4,1,0,1,0,0,5,0,0,1,0,2,2,0,1,"NeutroSurpresaTristeza"
0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,"DesgostoMedoSurpresaTristeza"
0,1,4,3,1,0,0,0,6,2,1,0,1,0,1,7,0,0,2,0,5,1,0,1,"Tristeza"
2,0,1,2,1,0,0,0,1,4,0,1,0,1,0,5,0,0,2,0,2,1,0,1,"AlegriaNeutroSurpresa"
1,0,1,1,1,0,0,0,0,4,0,0,1,0,0,3,0,0,0,0,2,1,0,1,"DesgostoTristeza"
1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,2,0,0,0,1,1,0,0,1,"DesgostoRaivaTristeza"
1,0,3,2,0,1,0,0,4,2,1,0,1,0,1,5,0,0,1,0,4,1,1,0,"AlegriaTristeza"
1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"Tristeza"
1,0,0,5,0,0,1,0,4,1,0,0,1,0,0,5,0,0,1,0,4,0,0,1,"Neutro"
1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,"RaivaTristeza"
0,0,2,4,0,1,0,0,4,3,0,0,1,0,0,6,0,0,0,0,4,2,0,1,"Tristeza"
0,0,1,5,1,0,0,0,6,1,0,0,0,0,0,7,0,0,1,0,5,1,0,0,"MedoRaivaTristeza"
0,0,1,2,0,2,0,0,2,3,0,0,2,1,0,2,0,0,0,0,2,0,0,2,"AlegriaSurpresa"
0,0,2,6,0,0,1,0,5,2,0,0,0,0,2,6,0,0,1,1,3,3,0,0,"Tristeza"
1,1,2,3,0,1,1,0,3,3,1,0,1,0,1,6,0,0,2,0,3,2,0,1,"DesgostoMedoTristeza"
1,1,1,4,0,0,0,0,2,3,1,1,0,0,3,4,0,0,1,1,2,3,0,0,"Tristeza"
0,0,0,6,0,1,1,0,2,4,0,0,0,0,0,6,0,1,0,0,3,3,0,1,"DesgostoRaivaTristeza"
0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"NeutroTristeza"
1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,"MedoTristeza"
0,0,0,3,0,1,0,0,3,1,0,0,1,0,0,3,0,0,0,0,2,1,0,1,"Tristeza"
1,0,0,1,0,3,1,0,0,4,0,0,3,0,0,1,0,1,0,0,0,1,0,4,"Neutro"
1,0,1,2,1,1,0,0,4,2,0,0,1,0,1,4,0,0,1,0,2,2,0,1,"NeutroSurpresa"
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Neutro"
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,"MedoNeutroTristeza"
1,0,0,4,0,0,0,0,3,3,0,0,2,0,0,4,0,0,1,0,2,1,0,2,"Tristeza"
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,"MedoSurpresaTristeza"
1,0,2,1,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,2,2,0,0,"MedoSurpresaTristeza"
2,0,0,2,0,1,2,0,2,1,0,0,0,0,0,4,1,0,2,0,2,1,0,0,"SurpresaTristeza"
1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,1,1,1,0,0,"Alegria"
0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,"DesgostoTristeza"
0,0,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,"MedoTristeza"
1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,"Alegria"
2,0,0,3,0,1,2,0,1,3,0,0,1,0,2,3,0,0,2,0,0,3,0,0,"NeutroTristeza"
1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,"Tristeza"
1,0,0,0,1,2,1,0,0,3,0,0,3,0,0,1,0,0,1,0,0,0,0,2,"DesgostoRaivaSurpresaTristeza"
0,0,2,1,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,"MedoTristeza"
1,0,1,4,0,0,0,0,3,2,1,0,1,0,1,4,0,0,0,1,2,3,0,0,"SurpresaTristeza"
0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,1,0,2,0,0,1,1,0,1,"Neutro"
0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,"Tristeza"
0,0,0,4,1,0,0,0,2,3,0,0,0,1,1,3,0,0,1,0,2,1,0,1,"DesgostoNeutroTristeza"
0,0,0,1,0,2,0,0,0,3,0,0,1,1,0,1,0,0,0,0,1,0,0,2,"Tristeza"
0,0,2,3,0,0,0,0,2,3,0,0,0,0,1,4,0,0,0,0,2,3,0,0,"Neutro"
1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,"DesgostoRaivaSurpresaTristeza"
0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,"NeutroTristeza"
0,0,2,3,0,1,0,0,3,3,0,0,2,0,0,4,0,0,0,0,2,2,0,2,"Alegria"
1,0,1,1,0,0,1,0,2,0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,"Alegria"
0,0,0,3,1,0,0,0,1,3,0,0,1,1,0,2,0,0,0,0,1,1,1,1,"MedoTristeza"
0,0,0,1,1,1,0,0,0,3,0,0,2,0,0,1,0,0,0,0,1,0,0,1,"Neutro"
1,0,1,2,1,1,1,0,0,5,0,0,1,1,1,3,0,0,1,0,2,0,1,2,"DesgostoMedoSurpresaTristeza"
1,0,1,6,0,0,0,1,4,2,1,0,0,0,0,8,0,0,0,1,4,3,0,0,"MedoTristeza"
0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,"NeutroTristeza"
0,1,0,2,1,1,0,1,0,4,0,0,2,0,0,3,0,0,0,0,2,1,0,2,"Neutro"
0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Tristeza"
0,0,3,1,0,0,0,0,3,1,0,0,0,0,0,4,0,0,0,0,3,1,0,0,"MedoTristeza"
0,0,1,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,1,0,0,"Alegria"
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,"NeutroTristeza"
0,0,1,4,0,1,0,0,3,3,0,0,1,0,2,3,0,0,0,1,2,2,0,0,"DesgostoTristeza"
0,0,1,3,0,0,0,0,2,2,0,0,1,0,0,3,0,0,0,0,3,0,0,1,"DesgostoTristeza"
1,0,0,0,1,2,1,0,0,3,0,0,2,1,0,1,0,0,1,0,0,0,1,2,"MedoTristeza"
0,1,1,1,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,1,0,2,0,0,"Neutro"
0,1,3,1,0,0,0,0,4,0,0,0,0,0,0,5,0,0,1,0,4,0,0,0,"Alegria"
0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,2,0,0,1,0,1,1,0,0,"Neutro"
1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,2,0,0,1,0,1,0,0,1,"SurpresaTristeza"
0,0,0,3,1,0,0,0,3,1,0,0,1,0,1,2,0,0,0,0,2,1,0,1,"Tristeza"
1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,"Alegria"
0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,3,0,0,1,1,1,0,0,0,"Surpresa"
0,0,3,2,0,0,0,1,1,3,0,0,1,0,1,3,0,0,0,0,3,1,0,1,"SurpresaTristeza"
0,0,1,1,1,1,0,0,1,4,0,0,3,0,0,2,0,0,0,0,2,0,0,3,"NeutroSurpresaTristeza"
1,0,1,1,1,1,1,1,1,2,0,0,1,0,0,4,0,0,1,0,1,2,0,0,"Alegria"
3,1,0,3,0,0,0,0,1,2,1,3,0,0,1,6,0,0,4,0,1,2,0,0,"MedoNeutroTristeza"
1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,2,1,0,0,"Neutro"
1,0,2,3,1,0,1,1,3,2,0,0,0,0,1,6,0,0,0,0,5,2,0,0,"Tristeza"
0,0,1,2,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,1,2,0,0,"Tristeza"
5,0,0,0,0,0,3,0,0,2,0,0,0,0,0,5,0,0,3,0,0,2,0,0,"Tristeza"
0,0,1,3,0,0,0,0,2,2,0,0,0,0,1,3,0,0,0,1,2,1,0,0,"DesgostoTristeza"
3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,"MedoTristeza"
0,0,0,4,0,0,0,0,3,1,0,0,0,0,0,4,0,0,1,0,2,1,0,0,"DesgostoMedoTristeza"
1,0,0,1,0,1,1,0,0,2,0,0,1,1,0,1,0,0,1,0,0,0,1,1,"Tristeza"
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"NeutroSurpresa"
3,0,1,2,0,0,2,0,2,1,1,0,0,0,0,6,0,0,2,0,2,2,0,0,"DesgostoRaivaTristeza"
2,0,0,4,0,0,0,0,1,4,1,0,0,0,0,6,0,0,0,1,3,1,0,1,"DesgostoRaivaTristeza"
0,0,2,2,0,0,1,0,3,0,0,0,0,0,0,4,0,0,0,0,3,1,0,0,"Neutro"
2,0,3,3,0,0,0,0,3,5,0,0,0,0,1,7,0,0,2,0,5,1,0,0,"Tristeza"
1,0,0,2,0,1,0,0,2,2,0,0,1,0,0,3,0,0,1,0,2,0,0,1,"DesgostoTristeza"
0,0,1,2,0,1,0,0,2,2,0,0,1,0,1,2,0,0,0,1,2,0,0,1,"SurpresaTristeza"
0,0,1,2,0,1,0,1,0,3,0,0,1,0,0,3,0,0,0,1,1,0,0,2,"Neutro"
1,0,1,2,1,1,1,0,1,4,0,0,2,0,1,2,1,0,1,0,2,2,0,1,"MedoTristeza"
1,0,2,0,0,1,0,0,1,2,0,1,0,1,0,3,0,0,0,1,1,1,1,0,"Neutro"
1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,2,1,0,0,"Neutro"
1,2,3,1,0,0,1,0,3,1,1,1,0,0,1,6,0,0,1,2,3,1,0,0,"Tristeza"
1,0,2,2,0,0,0,1,1,2,1,0,0,0,2,3,0,0,0,1,4,0,0,0,"Tristeza"
0,0,3,1,0,1,0,0,1,4,0,0,0,0,0,4,0,1,0,0,1,4,0,0,"Alegria"
1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,"MedoSurpresaTristeza"
0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,2,0,1,0,0,1,2,0,0,"DesgostoNeutroTristeza"
1,0,1,2,0,0,0,0,0,4,0,0,1,0,0,3,0,0,0,0,1,2,0,1,"Surpresa"
1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,2,1,0,0,"Alegria"
1,0,0,4,0,1,1,1,3,1,0,0,0,1,0,5,0,0,1,0,4,0,0,1,"DesgostoMedoTristeza"
0,1,0,3,0,1,0,0,2,2,1,0,0,1,0,4,0,0,0,1,3,0,0,1,"MedoTristeza"
2,0,2,2,0,0,0,0,3,1,2,0,0,0,1,5,0,0,1,2,1,2,0,0,"NeutroSurpresa"
0,0,0,3,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,1,1,0,1,"Surpresa"
0,0,0,3,1,0,0,0,2,2,0,0,1,0,1,2,0,0,0,0,1,2,0,1,"Alegria"
0,0,1,3,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,0,1,3,0,0,"Alegria"
0,0,0,5,0,1,0,0,3,3,0,0,1,0,0,5,0,0,0,0,2,3,0,0,"DesgostoMedoTristeza"
1,0,0,4,0,0,1,0,3,1,0,0,1,0,0,4,0,0,0,0,2,2,0,1,"Surpresa"
1,0,1,5,0,1,2,0,1,5,0,0,0,0,1,6,0,1,1,0,4,3,0,0,"DesgostoRaivaTristeza"
0,0,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,"Alegria"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
0,0,0,2,0,1,0,1,1,1,0,0,1,0,0,2,0,0,0,1,1,0,0,1,"Neutro"
0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,"MedoTristeza"
1,0,2,1,0,2,0,0,2,2,0,2,1,1,0,4,0,0,0,1,2,2,0,1,"MedoTristeza"
1,0,0,2,0,1,0,0,0,3,0,1,1,0,0,3,0,0,1,0,2,0,1,0,"MedoTristeza"
1,1,2,0,0,1,0,0,1,2,0,1,0,1,1,3,0,0,2,0,2,0,1,0,"NeutroSurpresa"
0,0,2,3,0,2,0,0,4,3,0,0,1,1,0,5,0,0,0,0,3,2,0,1,"Neutro"
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Alegria"
3,0,0,1,0,0,2,0,0,2,0,0,0,0,0,4,0,0,2,0,0,2,0,0,"DesgostoSurpresaTristeza"
2,0,2,3,0,0,1,0,2,3,0,1,0,0,1,6,0,0,3,0,3,1,0,0,"Neutro"
1,1,0,2,0,0,0,1,1,1,0,1,0,0,0,4,0,0,1,0,2,1,0,0,"Neutro"
0,0,3,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,2,1,0,0,"Tristeza"
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Neutro"
1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,4,0,0,0,1,2,1,0,0,"Neutro"
1,0,1,2,0,0,1,0,2,1,0,0,1,0,0,3,0,0,0,0,1,1,0,2,"Alegria"
1,1,1,2,0,1,0,0,3,1,1,1,1,0,0,5,0,0,1,1,3,0,0,0,"DesgostoMedoTristeza"
1,0,0,1,1,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,1,0,0,1,"DesgostoNeutroTristeza"
0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,"Neutro"
0,1,2,6,0,0,0,0,6,2,1,0,0,0,0,9,0,0,0,1,3,5,0,0,"Tristeza"
0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Neutro"
1,0,1,0,0,1,0,0,0,2,0,1,0,1,1,1,0,0,1,0,0,1,0,0,"AlegriaMedoTristeza"
1,0,1,5,0,1,1,0,4,3,0,0,1,0,1,6,0,0,1,1,3,1,1,1,"DesgostoRaiva"
0,0,0,2,0,1,0,0,2,1,0,0,0,1,0,2,0,0,0,0,2,0,0,1,"Neutro"
1,1,0,3,0,0,1,0,2,1,0,1,0,0,0,5,0,0,2,1,2,0,0,0,"Tristeza"
1,0,1,3,0,0,1,0,3,1,0,0,0,0,0,5,0,0,1,0,2,2,0,0,"DesgostoSurpresaTristeza"
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Alegria"
0,0,2,1,1,1,0,0,3,2,0,0,2,0,0,3,0,0,0,0,3,0,2,0,"MedoTristeza"
0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0,"NeutroSurpresa"
1,0,1,2,0,2,0,0,3,2,0,1,0,1,0,4,0,1,1,1,1,1,0,2,"NeutroRaivaTristeza"
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"AlegriaSurpresa"
1,0,0,4,0,0,0,0,4,1,0,0,0,0,1,4,0,0,1,0,3,1,0,0,"DesgostoRaivaTristeza"
1,0,2,1,0,2,1,0,3,2,0,0,1,0,0,5,0,0,0,0,3,1,0,2,"DesgostoMedoRaiva"
1,0,0,4,0,1,0,0,3,2,1,0,1,0,1,3,0,1,1,0,3,1,0,1,"DesgostoNeutroTristeza"
0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,"DesgostoRaiva"
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"MedoRaivaTristeza"
0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"AlegriaNeutroSurpresa"
0,0,0,2,0,1,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,1,1,1,"NeutroSurpresaTristeza"
0,0,1,2,0,2,0,0,3,2,0,0,0,1,1,2,0,1,0,0,2,1,0,2,"MedoSurpresaTristeza"
1,1,2,4,0,0,1,0,4,2,0,1,0,0,1,7,0,0,1,0,3,4,0,0,"MedoTristeza"
0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,1,2,0,0,"DesgostoNeutroSurpresa"
1,0,1,3,0,0,1,0,4,0,0,0,0,0,1,4,0,0,1,0,3,1,0,0,"DesgostoRaiva"
0,1,0,1,1,1,0,1,2,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,"AlegriaSurpresaTristeza"
2,0,0,2,0,1,0,0,2,1,1,1,0,0,1,4,0,0,1,1,2,0,0,1,"AlegriaNeutroSurpresa"
1,1,1,1,0,2,1,0,0,4,1,0,1,1,1,3,0,0,2,0,0,1,0,3,"DesgostoRaivaTristeza"
